D:\prakash\IMG\center_2023_03_18_20_48_01_211.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_211.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_211.jpg,0,1,0,30.19017
D:\prakash\IMG\center_2023_03_18_20_48_01_288.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_288.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_288.jpg,0,1,0,30.19035
D:\prakash\IMG\center_2023_03_18_20_48_01_355.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_355.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_355.jpg,-0.2,1,0,30.18079
D:\prakash\IMG\center_2023_03_18_20_48_01_426.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_426.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_426.jpg,-0.35,1,0,30.16434
D:\prakash\IMG\center_2023_03_18_20_48_01_494.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_494.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_494.jpg,0,1,0,30.17751
D:\prakash\IMG\center_2023_03_18_20_48_01_565.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_565.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_565.jpg,0,1,0,30.18748
D:\prakash\IMG\center_2023_03_18_20_48_01_644.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_644.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_644.jpg,0,1,0,30.18974
D:\prakash\IMG\center_2023_03_18_20_48_01_724.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_724.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_724.jpg,0,1,0,30.19021
D:\prakash\IMG\center_2023_03_18_20_48_01_805.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_805.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_805.jpg,0,1,0,30.19026
D:\prakash\IMG\center_2023_03_18_20_48_01_882.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_882.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_882.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_01_957.jpg,D:\prakash\IMG\left_2023_03_18_20_48_01_957.jpg,D:\prakash\IMG\right_2023_03_18_20_48_01_957.jpg,-0.15,1,0,30.18457
D:\prakash\IMG\center_2023_03_18_20_48_02_033.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_033.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_033.jpg,-0.3,1,0,30.1698
D:\prakash\IMG\center_2023_03_18_20_48_02_113.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_113.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_113.jpg,0,1,0,30.18917
D:\prakash\IMG\center_2023_03_18_20_48_02_186.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_186.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_186.jpg,0,1,0,30.18969
D:\prakash\IMG\center_2023_03_18_20_48_02_254.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_254.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_254.jpg,0,1,0,30.18995
D:\prakash\IMG\center_2023_03_18_20_48_02_321.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_321.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_321.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_02_390.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_390.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_390.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_02_457.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_457.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_457.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_02_531.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_531.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_531.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_02_608.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_608.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_608.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_02_680.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_680.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_680.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_02_750.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_750.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_750.jpg,-0.05,1,0,30.18971
D:\prakash\IMG\center_2023_03_18_20_48_02_818.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_818.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_818.jpg,-0.25,1,0,30.17475
D:\prakash\IMG\center_2023_03_18_20_48_02_891.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_891.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_891.jpg,-0.4,1,0,30.1575
D:\prakash\IMG\center_2023_03_18_20_48_02_965.jpg,D:\prakash\IMG\left_2023_03_18_20_48_02_965.jpg,D:\prakash\IMG\right_2023_03_18_20_48_02_965.jpg,0,1,0,30.18901
D:\prakash\IMG\center_2023_03_18_20_48_03_033.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_033.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_033.jpg,0,1,0,30.18941
D:\prakash\IMG\center_2023_03_18_20_48_03_111.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_111.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_111.jpg,0,1,0,30.19018
D:\prakash\IMG\center_2023_03_18_20_48_03_190.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_190.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_190.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_03_257.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_257.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_257.jpg,0,1,0,30.19044
D:\prakash\IMG\center_2023_03_18_20_48_03_337.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_337.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_337.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_03_404.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_404.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_404.jpg,-0.15,1,0,30.18441
D:\prakash\IMG\center_2023_03_18_20_48_03_472.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_472.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_472.jpg,-0.3,1,0,30.16941
D:\prakash\IMG\center_2023_03_18_20_48_03_541.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_541.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_541.jpg,0,1,0,30.18992
D:\prakash\IMG\center_2023_03_18_20_48_03_610.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_610.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_610.jpg,0,1,0,30.19008
D:\prakash\IMG\center_2023_03_18_20_48_03_682.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_682.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_682.jpg,0,1,0,30.19028
D:\prakash\IMG\center_2023_03_18_20_48_03_749.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_749.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_749.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_03_829.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_829.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_829.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_03_907.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_907.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_907.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_03_974.jpg,D:\prakash\IMG\left_2023_03_18_20_48_03_974.jpg,D:\prakash\IMG\right_2023_03_18_20_48_03_974.jpg,-0.15,1,0,30.18436
D:\prakash\IMG\center_2023_03_18_20_48_04_053.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_053.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_053.jpg,-0.3,1,0,30.16924
D:\prakash\IMG\center_2023_03_18_20_48_04_131.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_131.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_131.jpg,-0.5000001,1,0,30.14544
D:\prakash\IMG\center_2023_03_18_20_48_04_208.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_208.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_208.jpg,0,1,0,30.1875
D:\prakash\IMG\center_2023_03_18_20_48_04_288.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_288.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_288.jpg,0,1,0,30.18977
D:\prakash\IMG\center_2023_03_18_20_48_04_368.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_368.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_368.jpg,0,1,0,30.19024
D:\prakash\IMG\center_2023_03_18_20_48_04_435.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_435.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_435.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_04_503.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_503.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_503.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_04_581.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_581.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_581.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_04_649.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_649.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_649.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_04_716.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_716.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_716.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_04_783.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_783.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_783.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_04_850.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_850.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_850.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_04_928.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_928.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_928.jpg,-0.2,1,0,30.1798
D:\prakash\IMG\center_2023_03_18_20_48_04_996.jpg,D:\prakash\IMG\left_2023_03_18_20_48_04_996.jpg,D:\prakash\IMG\right_2023_03_18_20_48_04_996.jpg,0,1,0,30.19076
D:\prakash\IMG\center_2023_03_18_20_48_05_065.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_065.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_065.jpg,0,1,0,30.1898
D:\prakash\IMG\center_2023_03_18_20_48_05_134.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_134.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_134.jpg,0,1,0,30.19027
D:\prakash\IMG\center_2023_03_18_20_48_05_201.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_201.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_201.jpg,0,1,0,30.19028
D:\prakash\IMG\center_2023_03_18_20_48_05_268.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_268.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_268.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_05_346.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_346.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_346.jpg,-0.1,1,0,30.18798
D:\prakash\IMG\center_2023_03_18_20_48_05_423.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_423.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_423.jpg,-0.3,1,0,30.16962
D:\prakash\IMG\center_2023_03_18_20_48_05_500.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_500.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_500.jpg,0,1,0,30.18902
D:\prakash\IMG\center_2023_03_18_20_48_05_573.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_573.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_573.jpg,0,1,0,30.18921
D:\prakash\IMG\center_2023_03_18_20_48_05_651.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_651.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_651.jpg,0,1,0,30.1901
D:\prakash\IMG\center_2023_03_18_20_48_05_721.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_721.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_721.jpg,0,1,0,30.19025
D:\prakash\IMG\center_2023_03_18_20_48_05_789.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_789.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_789.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_05_860.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_860.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_860.jpg,0,1,0,30.19027
D:\prakash\IMG\center_2023_03_18_20_48_05_938.jpg,D:\prakash\IMG\left_2023_03_18_20_48_05_938.jpg,D:\prakash\IMG\right_2023_03_18_20_48_05_938.jpg,-0.1,1,0,30.18782
D:\prakash\IMG\center_2023_03_18_20_48_06_015.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_015.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_015.jpg,-0.3,1,0,30.16942
D:\prakash\IMG\center_2023_03_18_20_48_06_090.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_090.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_090.jpg,0,1,0,30.19013
D:\prakash\IMG\center_2023_03_18_20_48_06_167.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_167.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_167.jpg,0,1,0,30.18989
D:\prakash\IMG\center_2023_03_18_20_48_06_246.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_246.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_246.jpg,0,1,0,30.19036
D:\prakash\IMG\center_2023_03_18_20_48_06_322.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_322.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_322.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_06_399.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_399.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_399.jpg,0,1,0,30.19038
D:\prakash\IMG\center_2023_03_18_20_48_06_476.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_476.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_476.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_06_553.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_553.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_553.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_06_630.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_630.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_630.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_06_704.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_704.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_704.jpg,-0.2,1,0,30.17983
D:\prakash\IMG\center_2023_03_18_20_48_06_783.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_783.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_783.jpg,0,1,0,30.19076
D:\prakash\IMG\center_2023_03_18_20_48_06_852.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_852.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_852.jpg,0,1,0,30.1898
D:\prakash\IMG\center_2023_03_18_20_48_06_933.jpg,D:\prakash\IMG\left_2023_03_18_20_48_06_933.jpg,D:\prakash\IMG\right_2023_03_18_20_48_06_933.jpg,0,1,0,30.19022
D:\prakash\IMG\center_2023_03_18_20_48_07_008.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_008.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_008.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_07_082.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_082.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_082.jpg,0,1,0,30.19028
D:\prakash\IMG\center_2023_03_18_20_48_07_155.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_155.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_155.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_07_229.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_229.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_229.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_07_300.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_300.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_300.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_07_369.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_369.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_369.jpg,0,1,0,30.1904
D:\prakash\IMG\center_2023_03_18_20_48_07_441.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_441.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_441.jpg,0,1,0,30.19028
D:\prakash\IMG\center_2023_03_18_20_48_07_517.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_517.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_517.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_07_592.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_592.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_592.jpg,0,1,0,30.19042
D:\prakash\IMG\center_2023_03_18_20_48_07_668.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_668.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_668.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_07_744.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_744.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_744.jpg,-0.2,1,0,30.17982
D:\prakash\IMG\center_2023_03_18_20_48_07_817.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_817.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_817.jpg,0,1,0,30.19075
D:\prakash\IMG\center_2023_03_18_20_48_07_898.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_898.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_898.jpg,0,1,0,30.19002
D:\prakash\IMG\center_2023_03_18_20_48_07_965.jpg,D:\prakash\IMG\left_2023_03_18_20_48_07_965.jpg,D:\prakash\IMG\right_2023_03_18_20_48_07_965.jpg,0,1,0,30.1902
D:\prakash\IMG\center_2023_03_18_20_48_08_039.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_039.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_039.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_08_113.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_113.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_113.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_08_183.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_183.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_183.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_08_256.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_256.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_256.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_08_331.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_331.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_331.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_08_405.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_405.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_405.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_08_479.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_479.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_479.jpg,-0.1,1,0,30.18765
D:\prakash\IMG\center_2023_03_18_20_48_08_557.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_557.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_557.jpg,-0.3,1,0,30.16922
D:\prakash\IMG\center_2023_03_18_20_48_08_628.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_628.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_628.jpg,0,1,0,30.19016
D:\prakash\IMG\center_2023_03_18_20_48_08_700.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_700.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_700.jpg,0,1,0,30.18985
D:\prakash\IMG\center_2023_03_18_20_48_08_780.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_780.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_780.jpg,0,1,0,30.19028
D:\prakash\IMG\center_2023_03_18_20_48_08_853.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_853.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_853.jpg,0,1,0,30.19027
D:\prakash\IMG\center_2023_03_18_20_48_08_932.jpg,D:\prakash\IMG\left_2023_03_18_20_48_08_932.jpg,D:\prakash\IMG\right_2023_03_18_20_48_08_932.jpg,0,1,0,30.19028
D:\prakash\IMG\center_2023_03_18_20_48_09_012.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_012.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_012.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_09_083.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_083.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_083.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_09_151.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_151.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_151.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_09_228.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_228.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_228.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_09_298.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_298.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_298.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_09_365.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_365.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_365.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_09_442.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_442.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_442.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_09_512.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_512.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_512.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_09_581.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_581.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_581.jpg,-0.15,1,0,30.18421
D:\prakash\IMG\center_2023_03_18_20_48_09_649.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_649.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_649.jpg,-0.3,1,0,30.16922
D:\prakash\IMG\center_2023_03_18_20_48_09_718.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_718.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_718.jpg,0,1,0,30.1899
D:\prakash\IMG\center_2023_03_18_20_48_09_785.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_785.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_785.jpg,0,1,0,30.19009
D:\prakash\IMG\center_2023_03_18_20_48_09_855.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_855.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_855.jpg,0,1,0,30.19023
D:\prakash\IMG\center_2023_03_18_20_48_09_925.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_925.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_925.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_09_993.jpg,D:\prakash\IMG\left_2023_03_18_20_48_09_993.jpg,D:\prakash\IMG\right_2023_03_18_20_48_09_993.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_10_069.jpg,D:\prakash\IMG\left_2023_03_18_20_48_10_069.jpg,D:\prakash\IMG\right_2023_03_18_20_48_10_069.jpg,0,1,0,30.19025
D:\prakash\IMG\center_2023_03_18_20_48_10_137.jpg,D:\prakash\IMG\left_2023_03_18_20_48_10_137.jpg,D:\prakash\IMG\right_2023_03_18_20_48_10_137.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_10_205.jpg,D:\prakash\IMG\left_2023_03_18_20_48_10_205.jpg,D:\prakash\IMG\right_2023_03_18_20_48_10_205.jpg,0,1,0,30.19028
D:\prakash\IMG\center_2023_03_18_20_48_10_280.jpg,D:\prakash\IMG\left_2023_03_18_20_48_10_280.jpg,D:\prakash\IMG\right_2023_03_18_20_48_10_280.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_10_356.jpg,D:\prakash\IMG\left_2023_03_18_20_48_10_356.jpg,D:\prakash\IMG\right_2023_03_18_20_48_10_356.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_10_431.jpg,D:\prakash\IMG\left_2023_03_18_20_48_10_431.jpg,D:\prakash\IMG\right_2023_03_18_20_48_10_431.jpg,0,1,0,30.19029
D:\prakash\IMG\center_2023_03_18_20_48_10_505.jpg,D:\prakash\IMG\left_2023_03_18_20_48_10_505.jpg,D:\prakash\IMG\right_2023_03_18_20_48_10_505.jpg,0,1,0,30.1903
D:\prakash\IMG\center_2023_03_18_20_48_10_572.jpg,D:\prakash\IMG\left_2023_03_18_20_48_10_572.jpg,D:\prakash\IMG\right_2023_03_18_20_48_10_572.jpg,0,1,0,30.19031
D:\prakash\IMG\center_2023_03_18_20_48_10_646.jpg,D:\prakash\IMG\left_2023_03_18_20_48_10_646.jpg,D:\prakash\IMG\right_2023_03_18_20_48_10_646.jpg,0,1,0,30.1903
